,Confirmed,Country/Region,Deaths,Date,region,Recovered,Suspected,Time,Latitude,Longitude,Y,M,D,date_new
209,169.0,Mainland China,1.0,2-1-2020,Shanghai,10.0,0.0,6:05,31.2322758,121.4692071,2020,02,01,01-02-2020
210,168.0,Mainland China,1.0,2-1-2020,Beijing,9.0,0.0,9:17,39.906217,116.3912757,2020,02,01,01-02-2020
211,144.0,Mainland China,0.0,2-1-2020,Fujian,0.0,0.0,5:37,26.5450001,117.842778,2020,02,01,01-02-2020
212,101.0,Mainland China,0.0,2-1-2020,Shaanxi,0.0,0.0,5:37,36.0,109.0,2020,02,01,01-02-2020
213,100.0,Mainland China,0.0,2-1-2020,Guangxi,2.0,0.0,1:52,24.0,109.0,2020,02,01,01-02-2020
214,96.0,Mainland China,1.0,2-1-2020,Hebei,0.0,0.0,1:52,39.0000001,116.0,2020,02,01,01-02-2020
215,93.0,Mainland China,0.0,2-1-2020,Yunnan,2.0,0.0,15:53,25.0,102.0,2020,02,01,01-02-2020
216,80.0,Mainland China,2.0,2-1-2020,Heilongjiang,2.0,0.0,10:33,48.0000047,127.999992,2020,02,01,01-02-2020
217,64.0,Mainland China,0.0,2-1-2020,Liaoning,1.0,0.0,15:23,40.9975197,122.9955469,2020,02,01,01-02-2020
218,62.0,Mainland China,1.0,2-1-2020,Hainan,1.0,0.0,8:43,19.2000001,109.5999999,2020,02,01,01-02-2020
219,47.0,Mainland China,0.0,2-1-2020,Shanxi,1.0,0.0,1:52,37.0,112.0,2020,02,01,01-02-2020
220,41.0,Mainland China,0.0,2-1-2020,Tianjin,0.0,0.0,15:43,39.1235635,117.1980785,2020,02,01,01-02-2020
221,40.0,Mainland China,0.0,2-1-2020,Gansu,0.0,0.0,15:43,38.0000001,101.9999999,2020,02,01,01-02-2020
222,29.0,Mainland China,0.0,1-31-2020,Guizhou,2.0,0.0,15:20,27.0,107.0,2020,01,31,31-01-2020
223,26.0,Mainland China,0.0,2-1-2020,Ningxia,0.0,0.0,2:13,37.0000001,105.9999999,2020,02,01,01-02-2020
224,23.0,Mainland China,0.0,2-1-2020,Inner Mongolia,1.0,0.0,5:37,43.2443242,114.3251664,2020,02,01,01-02-2020
225,20.0,Japan,0.0,2-1-2020,Japan,1.0,0.0,18:53,36.5748441,139.2394179,2020,02,01,01-02-2020
226,19.0,Thailand,0.0,1-31-2020,Thailand,5.0,0.0,10:37,14.8971921,100.83273,2020,01,31,31-01-2020
227,18.0,Mainland China,0.0,2-1-2020,Xinjiang,0.0,0.0,5:37,41.7574769,87.16738423046897,2020,02,01,01-02-2020
228,17.0,Mainland China,0.0,2-1-2020,Jilin,1.0,0.0,1:52,42.9995032,125.9816054,2020,02,01,01-02-2020
229,16.0,Singapore,0.0,2-1-2020,Singapore,0.0,0.0,5:37,1.357107,103.8194992,2020,02,01,01-02-2020
230,13.0,Hong Kong,0.0,2-1-2020,Hong Kong,0.0,0.0,5:37,22.2793278,114.1628131,2020,02,01,01-02-2020
231,12.0,South Korea,0.0,2-1-2020,South Korea,0.0,0.0,10:43,36.638392,127.6961188,2020,02,01,01-02-2020
232,10.0,Taiwan,0.0,1-31-2020,Taiwan,0.0,0.0,15:20,23.9739374,120.9820179,2020,01,31,31-01-2020
233,9.0,Mainland China,0.0,2-1-2020,Qinghai,0.0,0.0,5:37,35.40709525,95.95211573241954,2020,02,01,01-02-2020
234,8.0,Malaysia,0.0,1-31-2020,Malaysia,0.0,0.0,8:15,4.5693754,102.2656823,2020,01,31,31-01-2020
235,8.0,Germany,0.0,2-1-2020,Germany,0.0,0.0,18:33,51.0834196,10.4234469,2020,02,01,01-02-2020
236,7.0,Macau,0.0,1-31-2020,Macau,0.0,0.0,8:15,22.1757605,113.5514142,2020,01,31,31-01-2020
237,6.0,France,0.0,2-1-2020,France,0.0,0.0,1:52,46.603354,1.8883335,2020,02,01,01-02-2020
238,6.0,Vietnam,0.0,2-1-2020,Vietnam,1.0,0.0,7:38,13.2904027,108.4265113,2020,02,01,01-02-2020
239,4.0,Australia,0.0,2-1-2020,New South Wales,2.0,0.0,18:12,-31.8759835,147.2869493,2020,02,01,01-02-2020
240,4.0,Australia,0.0,2-1-2020,Victoria,0.0,0.0,18:12,-36.5986096,144.6780052,2020,02,01,01-02-2020
241,4.0,United Arab Emirates,0.0,1-31-2020,United Arab Emirates,0.0,0.0,8:15,24.0002488,53.9994829,2020,01,31,31-01-2020
242,3.0,Australia,0.0,2-1-2020,Queensland,0.0,0.0,18:12,-22.1646782,144.5844903,2020,02,01,01-02-2020
243,3.0,Canada,0.0,2-1-2020,Ontario,0.0,0.0,18:12,50.000678,-86.000977,2020,02,01,01-02-2020
244,2.0,Italy,0.0,1-31-2020,Italy,0.0,0.0,8:15,42.6384261,12.674297,2020,01,31,31-01-2020
245,2.0,Russia,0.0,1-31-2020,Russia,0.0,0.0,16:13,64.6863136,97.7453061,2020,01,31,31-01-2020
246,2.0,UK,0.0,2-1-2020,UK,0.0,0.0,1:52,54.7023545,-3.2765753,2020,02,01,01-02-2020
247,2.0,US,0.0,2-1-2020,"Chicago, IL",0.0,0.0,19:43,41.8755616,-87.6244212,2020,02,01,01-02-2020
248,1.0,Australia,0.0,2-1-2020,South Australia,0.0,0.0,18:12,-30.5343665,135.6301212,2020,02,01,01-02-2020
249,1.0,Cambodia,0.0,1-31-2020,Cambodia,0.0,0.0,8:15,13.5066394,104.869423,2020,01,31,31-01-2020
250,1.0,Canada,0.0,2-1-2020,British Columbia,0.0,0.0,18:12,55.001251,-125.002441,2020,02,01,01-02-2020
251,1.0,Finland,0.0,1-31-2020,Finland,0.0,0.0,8:15,63.2467777,25.9209164,2020,01,31,31-01-2020
252,1.0,India,0.0,1-31-2020,India,0.0,0.0,8:15,22.3511148,78.6677428,2020,01,31,31-01-2020
253,1.0,Mainland China,0.0,2-1-2020,Tibet,0.0,0.0,1:52,31.894343149999997,87.07813712706509,2020,02,01,01-02-2020
254,1.0,Nepal,0.0,1-31-2020,Nepal,0.0,0.0,8:15,28.1083929,84.0917139,2020,01,31,31-01-2020
255,1.0,Philippines,0.0,2-1-2020,Philippines,0.0,0.0,17:43,12.7503486,122.7312101,2020,02,01,01-02-2020
256,1.0,Spain,0.0,2-1-2020,Spain,0.0,0.0,2:13,39.3262345,-4.8380649,2020,02,01,01-02-2020
257,1.0,Sri Lanka,0.0,1-31-2020,Sri Lanka,0.0,0.0,8:15,7.5554942,80.7137847,2020,01,31,31-01-2020
258,1.0,Sweden,0.0,2-1-2020,Sweden,0.0,0.0,2:13,59.6749712,14.5208584,2020,02,01,01-02-2020
259,1.0,US,0.0,2-1-2020,"Boston, MA",0.0,0.0,19:43,42.3602534,-71.0582912,2020,02,01,01-02-2020
260,1.0,US,0.0,2-1-2020,"Los Angeles, CA",0.0,0.0,19:53,34.0536909,-118.2427666,2020,02,01,01-02-2020
261,1.0,US,0.0,2-1-2020,"Orange, CA",0.0,0.0,19:53,45.8413676,-74.2168946,2020,02,01,01-02-2020
262,1.0,US,0.0,2-1-2020,"Santa Clara, CA",0.0,0.0,19:53,37.2333253,-121.6846349,2020,02,01,01-02-2020
263,1.0,US,0.0,2-1-2020,"Seattle, WA",0.0,0.0,19:43,47.6038321,-122.3300624,2020,02,01,01-02-2020
264,1.0,US,0.0,2-1-2020,"Tempe, AZ",0.0,0.0,19:43,33.4255056,-111.9400125,2020,02,01,01-02-2020
265,3554.0,Mainland China,125.0,1-29-20,Hubei,88.0,0.0,14:30,31.15172525,112.87832224656043,2020,01,29,29-01-2020
266,296.0,Mainland China,0.0,1-29-20,Zhejiang,3.0,0.0,14:30,29.0000001,119.9999999,2020,01,29,29-01-2020
267,277.0,Mainland China,0.0,1-29-20,Guangdong,5.0,0.0,14:30,23.1357694,113.1982688,2020,01,29,29-01-2020
268,221.0,Mainland China,0.0,1-29-20,Hunan,0.0,0.0,14:30,27.9995878,112.009538,2020,01,29,29-01-2020
269,206.0,Mainland China,2.0,1-29-20,Henan,1.0,0.0,14:30,34.0000001,113.9999999,2020,01,29,29-01-2020
270,152.0,Mainland China,0.0,1-29-20,Anhui,2.0,0.0,14:30,32.0,117.0,2020,01,29,29-01-2020
271,147.0,Mainland China,0.0,1-29-20,Chongqing,1.0,0.0,14:30,29.5585712,106.5492822,2020,01,29,29-01-2020
272,130.0,Mainland China,0.0,1-29-20,Shandong,1.0,0.0,14:30,36.0000001,118.9999999,2020,01,29,29-01-2020
273,111.0,Mainland China,1.0,1-29-20,Beijing,4.0,0.0,14:30,39.906217,116.3912757,2020,01,29,29-01-2020
274,109.0,Mainland China,0.0,1-29-20,Jiangxi,3.0,0.0,14:30,28.0,116.0,2020,01,29,29-01-2020
275,108.0,Mainland China,1.0,1-29-20,Sichuan,1.0,0.0,14:30,30.5000001,102.4999999,2020,01,29,29-01-2020
276,99.0,Mainland China,0.0,1-29-20,Jiangsu,1.0,0.0,14:30,33.0000001,119.9999999,2020,01,29,29-01-2020
277,96.0,Mainland China,1.0,1-29-20,Shanghai,5.0,0.0,14:30,31.2322758,121.4692071,2020,01,29,29-01-2020
278,84.0,Mainland China,0.0,1-29-20,Fujian,0.0,0.0,14:30,26.5450001,117.842778,2020,01,29,29-01-2020
279,58.0,Mainland China,0.0,1-29-20,Guangxi,2.0,0.0,14:30,24.0,109.0,2020,01,29,29-01-2020
280,56.0,Mainland China,0.0,1-29-20,Shaanxi,0.0,0.0,14:30,36.0,109.0,2020,01,29,29-01-2020
281,55.0,Mainland China,0.0,1-29-20,Yunnan,0.0,0.0,14:30,25.0,102.0,2020,01,29,29-01-2020
282,48.0,Mainland China,1.0,1-29-20,Hebei,0.0,0.0,14:30,39.0000001,116.0,2020,01,29,29-01-2020
283,43.0,Mainland China,1.0,1-29-20,Hainan,0.0,0.0,14:30,19.2000001,109.5999999,2020,01,29,29-01-2020
284,39.0,Mainland China,0.0,1-29-20,Liaoning,1.0,0.0,14:30,40.9975197,122.9955469,2020,01,29,29-01-2020
285,38.0,Mainland China,1.0,1-29-20,Heilongjiang,0.0,0.0,14:30,48.0000047,127.999992,2020,01,29,29-01-2020
286,27.0,Mainland China,0.0,1-29-20,Tianjin,0.0,0.0,14:30,39.1235635,117.1980785,2020,01,29,29-01-2020
287,27.0,Mainland China,0.0,1-29-20,Shanxi,1.0,0.0,14:30,37.0,112.0,2020,01,29,29-01-2020
288,24.0,Mainland China,0.0,1-29-20,Gansu,0.0,0.0,14:30,38.0000001,101.9999999,2020,01,29,29-01-2020
289,16.0,Mainland China,0.0,1-29-20,Inner Mongolia,0.0,0.0,14:30,43.2443242,114.3251664,2020,01,29,29-01-2020
290,13.0,Mainland China,0.0,1-29-20,Xinjiang,0.0,0.0,14:30,41.7574769,87.16738423046897,2020,01,29,29-01-2020
291,12.0,Mainland China,0.0,1-29-20,Ningxia,0.0,0.0,14:30,37.0000001,105.9999999,2020,01,29,29-01-2020
292,10.0,Hong Kong,0.0,1-29-20,Hong Kong,0.0,0.0,14:30,22.2793278,114.1628131,2020,01,29,29-01-2020
293,9.0,Mainland China,0.0,1-29-20,Guizhou,1.0,0.0,14:30,27.0,107.0,2020,01,29,29-01-2020
294,9.0,Mainland China,0.0,1-29-20,Jilin,0.0,0.0,14:30,42.9995032,125.9816054,2020,01,29,29-01-2020
295,8.0,Taiwan,0.0,1-29-20,Taiwan,0.0,0.0,14:30,23.9739374,120.9820179,2020,01,29,29-01-2020
296,7.0,Macau,0.0,1-29-20,Macau,0.0,0.0,14:30,22.1757605,113.5514142,2020,01,29,29-01-2020
297,6.0,Mainland China,0.0,1-29-20,Qinghai,0.0,0.0,14:30,35.40709525,95.95211573241954,2020,01,29,29-01-2020
298,1.0,US,0.0,1-29-20,Washington,0.0,0.0,14:30,38.8948932,-77.0365529,2020,01,29,29-01-2020
299,1.0,US,0.0,1-29-20,Illinois,0.0,0.0,14:30,40.0796606,-89.4337288,2020,01,29,29-01-2020
300,2.0,US,0.0,1-29-20,California,0.0,0.0,14:30,36.7014631,-118.7559974,2020,01,29,29-01-2020
301,1.0,US,0.0,1-29-20,Arizona,0.0,0.0,14:30,34.395342,-111.7632755,2020,01,29,29-01-2020
302,7.0,Japan,0.0,1-29-20,Japan,1.0,0.0,14:30,36.5748441,139.2394179,2020,01,29,29-01-2020
303,14.0,Thailand,0.0,1-29-20,Thailand,5.0,0.0,14:30,14.8971921,100.83273,2020,01,29,29-01-2020
304,4.0,South Korea,0.0,1-29-20,South Korea,0.0,0.0,14:30,36.638392,127.6961188,2020,01,29,29-01-2020
305,7.0,Singapore ,0.0,1-29-20,Singapore ,0.0,0.0,14:30,1.357107,103.8194992,2020,01,29,29-01-2020
306,2.0,Vietnam,0.0,1-29-20,Vietnam,0.0,0.0,14:30,13.2904027,108.4265113,2020,01,29,29-01-2020
307,5.0,France,0.0,1-29-20,France,0.0,0.0,14:30,46.603354,1.8883335,2020,01,29,29-01-2020
308,1.0,Nepal,0.0,1-29-20,Nepal,0.0,0.0,14:30,28.1083929,84.0917139,2020,01,29,29-01-2020
309,7.0,Malaysia ,0.0,1-29-20,Malaysia ,0.0,0.0,14:30,4.5693754,102.2656823,2020,01,29,29-01-2020
310,1.0,Canada,0.0,1-29-20,Ontario,0.0,0.0,14:30,50.000678,-86.000977,2020,01,29,29-01-2020
311,1.0,Canada,0.0,1-29-20,British Columbia,0.0,0.0,14:30,55.001251,-125.002441,2020,01,29,29-01-2020
312,1.0,Cambodia,0.0,1-29-20,Cambodia,0.0,0.0,14:30,13.5066394,104.869423,2020,01,29,29-01-2020
313,1.0,Sri Lanka,0.0,1-29-20,Sri Lanka,0.0,0.0,14:30,7.5554942,80.7137847,2020,01,29,29-01-2020
314,4.0,Australia,0.0,1-29-20,New South Wales,0.0,0.0,14:30,-31.8759835,147.2869493,2020,01,29,29-01-2020
315,1.0,Australia,0.0,1-29-20,Victoria,0.0,0.0,14:30,-36.5986096,144.6780052,2020,01,29,29-01-2020
316,4.0,Germany,0.0,1-29-20,Bavaria,0.0,0.0,14:30,48.9467562,11.4038717,2020,01,29,29-01-2020
317,1.0,Finland,0.0,1-29-20,Finland,0.0,0.0,14:30,63.2467777,25.9209164,2020,01,29,29-01-2020
318,4.0,United Arab Emirates,0.0,1-29-20,United Arab Emirates,0.0,0.0,14:30,24.0002488,53.9994829,2020,01,29,29-01-2020
319,549.0,Mainland China,24.0,1-24-2020,Hubei,31.0,0.0,,31.15172525,112.87832224656043,2020,01,24,24-01-2020
320,53.0,Mainland China,0.0,1-24-2020,Guangdong,2.0,0.0,,23.1357694,113.1982688,2020,01,24,24-01-2020
321,43.0,Mainland China,0.0,1-24-2020,Zhejiang,1.0,0.0,,29.0000001,119.9999999,2020,01,24,24-01-2020
322,36.0,Mainland China,0.0,1-24-2020,Beijing,1.0,0.0,,39.906217,116.3912757,2020,01,24,24-01-2020
323,27.0,Mainland China,0.0,1-24-2020,Chongqing,0.0,13.0,,29.5585712,106.5492822,2020,01,24,24-01-2020
324,24.0,Mainland China,0.0,1-24-2020,Hunan,0.0,0.0,,27.9995878,112.009538,2020,01,24,24-01-2020
325,23.0,Mainland China,0.0,1-24-2020,Guangxi,0.0,0.0,,24.0,109.0,2020,01,24,24-01-2020
326,20.0,Mainland China,0.0,1-24-2020,Shanghai,1.0,22.0,,31.2322758,121.4692071,2020,01,24,24-01-2020
327,18.0,Mainland China,0.0,1-24-2020,Jiangxi,0.0,0.0,,28.0,116.0,2020,01,24,24-01-2020
328,15.0,Mainland China,0.0,1-24-2020,Sichuan,0.0,4.0,,30.5000001,102.4999999,2020,01,24,24-01-2020
329,15.0,Mainland China,0.0,1-24-2020,Shandong,0.0,0.0,,36.0000001,118.9999999,2020,01,24,24-01-2020
330,15.0,Mainland China,0.0,1-24-2020,Anhui,0.0,4.0,,32.0,117.0,2020,01,24,24-01-2020
331,10.0,Mainland China,0.0,1-24-2020,Fujian,0.0,2.0,,26.5450001,117.842778,2020,01,24,24-01-2020
332,9.0,Mainland China,0.0,1-24-2020,Henan,0.0,42.0,,34.0000001,113.9999999,2020,01,24,24-01-2020
333,9.0,Mainland China,0.0,1-24-2020,Jiangsu,0.0,0.0,,33.0000001,119.9999999,2020,01,24,24-01-2020
334,8.0,Mainland China,0.0,1-24-2020,Hainan,0.0,32.0,,19.2000001,109.5999999,2020,01,24,24-01-2020
335,8.0,Mainland China,0.0,1-24-2020,Tianjin,0.0,0.0,,39.1235635,117.1980785,2020,01,24,24-01-2020
336,5.0,Mainland China,0.0,1-24-2020,Yunnan,0.0,0.0,,25.0,102.0,2020,01,24,24-01-2020
337,5.0,Mainland China,0.0,1-24-2020,Shaanxi,0.0,0.0,,36.0,109.0,2020,01,24,24-01-2020
338,4.0,Mainland China,1.0,1-24-2020,Heilongjiang,0.0,0.0,,48.0000047,127.999992,2020,01,24,24-01-2020
339,4.0,Mainland China,0.0,1-24-2020,Liaoning,0.0,0.0,,40.9975197,122.9955469,2020,01,24,24-01-2020
340,3.0,Mainland China,0.0,1-24-2020,Guizhou,0.0,0.0,,27.0,107.0,2020,01,24,24-01-2020
341,3.0,Mainland China,0.0,1-24-2020,Jilin,0.0,0.0,,42.9995032,125.9816054,2020,01,24,24-01-2020
342,3.0,Taiwan,0.0,1-24-2020,Taiwan,0.0,0.0,,23.9739374,120.9820179,2020,01,24,24-01-2020
343,2.0,Mainland China,0.0,1-24-2020,Ningxia,0.0,1.0,,37.0000001,105.9999999,2020,01,24,24-01-2020
344,2.0,Hong Kong,0.0,1-24-2020,Hong Kong,0.0,36.0,,22.2793278,114.1628131,2020,01,24,24-01-2020
345,2.0,Macau,0.0,1-24-2020,Macau,0.0,0.0,,22.1757605,113.5514142,2020,01,24,24-01-2020
346,2.0,Mainland China,1.0,1-24-2020,Hebei,0.0,0.0,,39.0000001,116.0,2020,01,24,24-01-2020
347,2.0,Mainland China,0.0,1-24-2020,Gansu,0.0,0.0,,38.0000001,101.9999999,2020,01,24,24-01-2020
348,2.0,Mainland China,0.0,1-24-2020,Xinjiang,0.0,0.0,,41.7574769,87.16738423046897,2020,01,24,24-01-2020
349,1.0,Mainland China,0.0,1-24-2020,Shanxi,0.0,0.0,,37.0,112.0,2020,01,24,24-01-2020
350,1.0,Mainland China,0.0,1-24-2020,Inner Mongolia,0.0,2.0,,43.2443242,114.3251664,2020,01,24,24-01-2020
351,0.0,Mainland China,0.0,1-24-2020,Qinghai,0.0,1.0,,35.40709525,95.95211573241954,2020,01,24,24-01-2020
352,1.0,US,0.0,1-24-2020,Washington,0.0,0.0,,38.8948932,-77.0365529,2020,01,24,24-01-2020
353,1.0,US,0.0,1-24-2020,Chicago,0.0,0.0,,41.8755616,-87.6244212,2020,01,24,24-01-2020
354,2.0,Japan,0.0,1-24-2020,Japan,0.0,0.0,,36.5748441,139.2394179,2020,01,24,24-01-2020
355,5.0,Thailand,0.0,1-24-2020,Thailand,0.0,0.0,,14.8971921,100.83273,2020,01,24,24-01-2020
356,2.0,South Korea,0.0,1-24-2020,South Korea,0.0,0.0,,36.638392,127.6961188,2020,01,24,24-01-2020
357,3.0,Singapore ,0.0,1-24-2020,Singapore ,0.0,0.0,,1.357107,103.8194992,2020,01,24,24-01-2020
358,2.0,Vietnam,0.0,1-24-2020,Vietnam,0.0,0.0,,13.2904027,108.4265113,2020,01,24,24-01-2020
359,2.0,France,0.0,1-24-2020,France,0.0,0.0,,46.603354,1.8883335,2020,01,24,24-01-2020
360,27100.0,Mainland China,780.0,2-9-20,Hubei,1440.0,0.0,3:03,31.15172525,112.87832224656043,2020,02,09,09-02-2020
361,1120.0,Mainland China,1.0,2-9-20,Guangdong,125.0,0.0,1:53,23.1357694,113.1982688,2020,02,09,09-02-2020
362,1075.0,Mainland China,0.0,2-9-20,Zhejiang,185.0,0.0,3:03,29.0000001,119.9999999,2020,02,09,09-02-2020
363,1033.0,Mainland China,6.0,2-9-20,Henan,131.0,0.0,1:13,34.0000001,113.9999999,2020,02,09,09-02-2020
364,838.0,Mainland China,1.0,2-9-20,Hunan,159.0,0.0,1:13,27.9995878,112.009538,2020,02,09,09-02-2020
365,779.0,Mainland China,1.0,2-9-20,Anhui,59.0,0.0,1:23,32.0,117.0,2020,02,09,09-02-2020
366,740.0,Mainland China,0.0,2-9-20,Jiangxi,72.0,0.0,1:23,28.0,116.0,2020,02,09,09-02-2020
367,468.0,Mainland China,0.0,2-9-20,Jiangsu,58.0,0.0,3:33,33.0000001,119.9999999,2020,02,09,09-02-2020
368,446.0,Mainland China,2.0,2-9-20,Chongqing,39.0,0.0,0:43,29.5585712,106.5492822,2020,02,09,09-02-2020
369,435.0,Mainland China,1.0,2-9-20,Shandong,50.0,0.0,2:13,36.0000001,118.9999999,2020,02,09,09-02-2020
370,386.0,Mainland China,1.0,2-9-20,Sichuan,60.0,0.0,1:13,30.5000001,102.4999999,2020,02,09,09-02-2020
371,326.0,Mainland China,2.0,2-9-20,Beijing,37.0,0.0,3:43,39.906217,116.3912757,2020,02,09,09-02-2020
372,307.0,Mainland China,6.0,2-9-20,Heilongjiang,13.0,0.0,1:03,48.0000047,127.999992,2020,02,09,09-02-2020
373,292.0,Mainland China,1.0,2-9-20,Shanghai,41.0,0.0,1:33,31.2322758,121.4692071,2020,02,09,09-02-2020
374,250.0,Mainland China,0.0,2-9-20,Fujian,26.0,0.0,3:43,26.5450001,117.842778,2020,02,09,09-02-2020
375,208.0,Mainland China,0.0,2-9-20,Shaanxi,25.0,0.0,3:03,36.0,109.0,2020,02,09,09-02-2020
376,206.0,Mainland China,2.0,2-9-20,Hebei,30.0,0.0,1:03,39.0000001,116.0,2020,02,09,09-02-2020
377,195.0,Mainland China,1.0,2-9-20,Guangxi,18.0,0.0,0:33,24.0,109.0,2020,02,09,09-02-2020
378,140.0,Mainland China,0.0,2-9-20,Yunnan,17.0,0.0,0:13,25.0,102.0,2020,02,09,09-02-2020
379,128.0,Mainland China,2.0,2-9-20,Hainan,15.0,0.0,1:53,19.2000001,109.5999999,2020,02,09,09-02-2020
380,115.0,Mainland China,0.0,2-8-20,Shanxi,21.0,0.0,23:53,37.0,112.0,2020,02,08,08-02-2020
381,105.0,Mainland China,0.0,2-8-20,Liaoning,8.0,0.0,11:53,40.9975197,122.9955469,2020,02,08,08-02-2020
382,96.0,Mainland China,1.0,2-9-20,Guizhou,7.0,0.0,1:23,27.0,107.0,2020,02,09,09-02-2020
383,90.0,Mainland China,1.0,2-9-20,Tianjin,4.0,0.0,4:03,39.1235635,117.1980785,2020,02,09,09-02-2020
384,79.0,Mainland China,1.0,2-8-20,Gansu,12.0,0.0,15:13,38.0000001,101.9999999,2020,02,08,08-02-2020
385,78.0,Mainland China,1.0,2-9-20,Jilin,5.0,0.0,0:53,42.9995032,125.9816054,2020,02,09,09-02-2020
386,61.0,Others,0.0,2-7-20,Cruise Ship,0.0,0.0,16:33,37.152472,127.068255,2020,02,07,07-02-2020
387,54.0,Mainland China,0.0,2-9-20,Inner Mongolia,5.0,0.0,2:23,43.2443242,114.3251664,2020,02,09,09-02-2020
388,45.0,Mainland China,0.0,2-9-20,Ningxia,13.0,0.0,2:03,37.0000001,105.9999999,2020,02,09,09-02-2020
389,45.0,Mainland China,0.0,2-9-20,Xinjiang,0.0,0.0,1:23,41.7574769,87.16738423046897,2020,02,09,09-02-2020
390,40.0,Singapore,0.0,2-9-20,Singapore,2.0,0.0,2:43,1.357107,103.8194992,2020,02,09,09-02-2020
391,32.0,Thailand,0.0,2-8-20,Thailand,10.0,0.0,12:53,14.8971921,100.83273,2020,02,08,08-02-2020
392,26.0,Hong Kong,1.0,2-8-20,Hong Kong,0.0,0.0,0:03,22.2793278,114.1628131,2020,02,08,08-02-2020
393,25.0,Japan,0.0,2-7-20,Japan,1.0,0.0,4:13,36.5748441,139.2394179,2020,02,07,07-02-2020
394,25.0,South Korea,0.0,2-9-20,South Korea,3.0,0.0,2:33,36.638392,127.6961188,2020,02,09,09-02-2020
395,18.0,Mainland China,0.0,2-6-20,Qinghai,3.0,0.0,2:13,35.40709525,95.95211573241954,2020,02,06,06-02-2020
396,17.0,Taiwan,0.0,2-8-20,Taiwan,1.0,0.0,5:23,23.9739374,120.9820179,2020,02,08,08-02-2020
397,16.0,Malaysia,0.0,2-8-20,Malaysia,1.0,0.0,10:23,4.5693754,102.2656823,2020,02,08,08-02-2020
398,13.0,Germany,0.0,2-7-20,Germany,0.0,0.0,16:33,51.0834196,10.4234469,2020,02,07,07-02-2020
399,13.0,Vietnam,0.0,2-8-20,Vietnam,1.0,0.0,7:23,13.2904027,108.4265113,2020,02,08,08-02-2020
400,11.0,France,0.0,2-8-20,France,0.0,0.0,9:53,46.603354,1.8883335,2020,02,08,08-02-2020
401,10.0,Macau,0.0,2-6-20,Macau,1.0,0.0,14:23,22.1757605,113.5514142,2020,02,06,06-02-2020
402,7.0,United Arab Emirates,0.0,2-8-20,United Arab Emirates,0.0,0.0,7:03,24.0002488,53.9994829,2020,02,08,08-02-2020
403,5.0,Australia,0.0,2-7-20,Queensland,0.0,0.0,1:03,-22.1646782,144.5844903,2020,02,07,07-02-2020
404,4.0,Australia,0.0,2-6-20,New South Wales,2.0,0.0,3:13,-31.8759835,147.2869493,2020,02,06,06-02-2020
405,4.0,Australia,0.0,2-1-20,Victoria,0.0,0.0,18:12,-36.5986096,144.6780052,2020,02,01,01-02-2020
406,4.0,Canada,0.0,2-7-20,British Columbia,0.0,0.0,5:43,55.001251,-125.002441,2020,02,07,07-02-2020
407,3.0,India,0.0,2-3-20,India,0.0,0.0,21:43,22.3511148,78.6677428,2020,02,03,03-02-2020
408,3.0,Italy,0.0,2-7-20,Italy,0.0,0.0,17:53,42.6384261,12.674297,2020,02,07,07-02-2020
409,3.0,Philippines,1.0,2-7-20,Philippines,0.0,0.0,16:43,12.7503486,122.7312101,2020,02,07,07-02-2020
410,3.0,UK,0.0,2-7-20,UK,0.0,0.0,18:33,54.7023545,-3.2765753,2020,02,07,07-02-2020
411,2.0,Australia,0.0,2-2-20,South Australia,0.0,0.0,22:33,-30.5343665,135.6301212,2020,02,02,02-02-2020
412,2.0,Canada,0.0,2-4-20,"Toronto, ON",0.0,0.0,0:13,43.653963,-79.387207,2020,02,04,04-02-2020
413,2.0,Russia,0.0,1-31-20,Russia,0.0,0.0,16:13,64.6863136,97.7453061,2020,01,31,31-01-2020
414,2.0,US,0.0,2-1-20,"Chicago, IL",0.0,0.0,19:43,41.8755616,-87.6244212,2020,02,01,01-02-2020
415,2.0,US,0.0,2-3-20,"San Benito, CA",0.0,0.0,3:53,36.6248089,-121.1177379,2020,02,03,03-02-2020
416,2.0,US,0.0,2-3-20,"Santa Clara, CA",0.0,0.0,0:43,37.2333253,-121.6846349,2020,02,03,03-02-2020
417,1.0,Belgium,0.0,2-4-20,Belgium,0.0,0.0,15:43,50.6402809,4.6667145,2020,02,04,04-02-2020
418,1.0,Cambodia,0.0,1-31-20,Cambodia,0.0,0.0,8:15,13.5066394,104.869423,2020,01,31,31-01-2020
419,1.0,Canada,0.0,2-4-20,"London, ON",0.0,0.0,0:03,42.9836747,-81.2496068,2020,02,04,04-02-2020
420,1.0,Finland,0.0,1-31-20,Finland,0.0,0.0,8:15,63.2467777,25.9209164,2020,01,31,31-01-2020
421,1.0,Mainland China,0.0,2-1-20,Tibet,0.0,0.0,1:52,31.894343149999997,87.07813712706509,2020,02,01,01-02-2020
422,1.0,Nepal,0.0,1-31-20,Nepal,0.0,0.0,8:15,28.1083929,84.0917139,2020,01,31,31-01-2020
423,1.0,Spain,0.0,2-1-20,Spain,0.0,0.0,23:43,39.3262345,-4.8380649,2020,02,01,01-02-2020
424,1.0,Sri Lanka,0.0,2-8-20,Sri Lanka,1.0,0.0,3:43,7.5554942,80.7137847,2020,02,08,08-02-2020
